Ticker;Name;Exchange;Category Name;
PEO;Petroleum & Resources Corporation;NYQ;Closed-End Fund - Equity
GAM;General American Investors Company, Inc.;NYQ;Closed-End Fund - Equity
CIEN;Ciena Corporation;NYQ;Communication Equipment
VCRA;Vocera Communications, Inc.;NYQ;Communication Equipment
CTV;Qwest Corp.;NYQ;Communication Equipment
NOK;Nokia Corporation;NYQ;Communication Equipment
CUDA;Barracuda Networks, Inc.;NYQ;Communication Equipment
CALX;Calix Inc.;NYQ;Communication Equipment
MSI;Motorola Solutions, Inc.;NYQ;Communication Equipment
HRS;Harris Corporation;NYQ;Communication Equipment
MVNR;Mavenir Systems, Inc.;NYQ;Communication Equipment
ATEN;A10 Networks, Inc.;NYQ;Communication Equipment
BLOX;Infoblox Inc.;NYQ;Communication Equipment
CYNI;Cyan, Inc.;NYQ;Communication Equipment
ALU;Alcatel-Lucent;NYQ;Communication Equipment
HIVE;Aerohive Networks, Inc.;NYQ;Communication Equipment
KN;Knowles Corporation;NYQ;Communication Equipment
RKUS;Ruckus Wireless, Inc.;NYQ;Computer Based Systems
SSNI;Silver Spring Networks, Inc.;NYQ;Computer Based Systems
LXK;Lexmark International Inc.;NYQ;Computer Based Systems
VJET;Voxeljet AG;NYQ;Computer Peripherals
DDD;3D Systems Corporation;NYQ;Computer Peripherals
IM;Ingram Micro Inc.;NYQ;Computers Wholesale
HSY;The Hershey Company;NYQ;Confectioners
TR;Tootsie Roll Industries Inc.;NYQ;Confectioners
HRG;Harbinger Group Inc.;NYQ;Conglomerates
CODI;Compass Diversified Holdings;NYQ;Conglomerates
REX;REX American Resources Corporation;NYQ;Conglomerates
SPLP;Steel Partners Holdings L.P;NYQ;Conglomerates
STNG;Scorpio Tankers Inc.;NYQ;Conglomerates
NC;Nacco Industries Inc.;NYQ;Conglomerates
FCX;Freeport-McMoRan Inc.;NYQ;Copper
SCCO;Southern Copper Corp.;NYQ;Copper
COF;Capital One Financial Corporation;NYQ;Credit Services
EFX;Equifax Inc.;NYQ;Credit Services
CSH;Cash America International, Inc.;NYQ;Credit Services
TSS;Total System Services, Inc.;NYQ;Credit Services
DFS;Discover Financial Services;NYQ;Credit Services
WU;The Western Union Company;NYQ;Credit Services
TCAP;Triangle Capital Corporation;NYQ;Credit Services
AGM;Federal Agricultural Mortgage Corp.;NYQ;Credit Services
V;Visa Inc.;NYQ;Credit Services
CIT;CIT Group Inc.;NYQ;Credit Services
PHH;PHH Corporation;NYQ;Credit Services
FMD;The First Marblehead Corporation;NYQ;Credit Services
ENVA;Enova International, Inc.;NYQ;Credit Services
GDOT;Green Dot Corporation;NYQ;Credit Services
AXP;American Express Company;NYQ;Credit Services
GCA;Global Cash Access Holdings, Inc.;NYQ;Credit Services
MA;MasterCard Incorporated;NYQ;Credit Services
IX;ORIX Corporation;NYQ;Credit Services
RM;Regional Management Corp.;NYQ;Credit Services
SYF;Synchrony Financial;NYQ;Credit Services
LEAF;Springleaf Holdings, LLC;NYQ;Credit Services
NNI;Nelnet, Inc.;NYQ;Credit Services
DF;Dean Foods Company;NYQ;Dairy Products
EMC;EMC Corporation;NYQ;Data Storage Devices
IMN;Imation Corp.;NYQ;Data Storage Devices
NMBL;Nimble Storage, Inc.;NYQ;Data Storage Devices
QTM;Quantum Corporation;NYQ;Data Storage Devices
TDC;Teradata Corporation;NYQ;Data Storage Devices
VMEM;Violin Memory, Inc.;NYQ;Data Storage Devices
TJX;The TJX Companies, Inc.;NYQ;Department Stores
BSI;Alon Blue Square Israel Ltd;NYQ;Department Stores
M;Macy's, Inc.;NYQ;Department Stores
KSS;Kohl's Corp.;NYQ;Department Stores
DDS;Dillard's Inc.;NYQ;Department Stores
JCP;J. C. Penney Company, Inc.;NYQ;Department Stores
WMT;Wal-Mart Stores Inc.;NYQ;Discount, Variety Stores
TGT;Target Corp.;NYQ;Discount, Variety Stores
BIG;Big Lots Inc.;NYQ;Discount, Variety Stores
FDO;Family Dollar Stores Inc.;NYQ;Discount, Variety Stores
DG;Dollar General Corporation;NYQ;Discount, Variety Stores
BURL;Burlington Stores, Inc.;NYQ;Discount, Variety Stores
NSR;NeuStar, Inc.;NYQ;Diversified Communication Services
TEO;Telecom Argentina S.A.;NYQ;Diversified Communication Services
OIBR-C;Oi SA;NYQ;Diversified Communication Services
TI;Telecom Italia S.p.A.;NYQ;Diversified Communication Services
GTT;GTT Communications, Inc.;NYQ;Diversified Communication Services
DCM;NTT DOCOMO, Inc.;NYQ;Diversified Communication Services
CCI;Crown Castle International Corp.;NYQ;Diversified Communication Services
TI-A;Telecom Italia S.p.A.;NYQ;Diversified Communication Services
OIBR;Oi SA;NYQ;Diversified Communication Services
PGI;Premiere Global Services, Inc.;NYQ;Diversified Communication Services
I;Intelsat S.A.;NYQ;Diversified Communication Services
LVLT;Level 3 Communications, Inc.;NYQ;Diversified Communication Services
IDT;IDT Corporation;NYQ;Diversified Communication Services
BT;BT Group plc;NYQ;Diversified Communication Services
TLK;PT Telekomunikasi Indonesia Tbk;NYQ;Diversified Communication Services
VG;Vonage Holdings Corporation;NYQ;Diversified Communication Services
DBD;Diebold, Incorporated;NYQ;Diversified Computer Systems
HPQ;Hewlett-Packard Company;NYQ;Diversified Computer Systems
ANET;Arista Networks, Inc.;NYQ;Diversified Computer Systems
MEI;Methode Electronics, Inc.;NYQ;Diversified Electronics
AVX;AVX Corp.;NYQ;Diversified Electronics
LPL;LG Display Co., Ltd.;NYQ;Diversified Electronics
SPA;Sparton Corp.;NYQ;Diversified Electronics
NTP;Nam Tai Property Inc.;NYQ;Diversified Electronics
GLW;Corning Inc.;NYQ;Diversified Electronics
APH;Amphenol Corporation;NYQ;Diversified Electronics
KEM;KEMET Corp.;NYQ;Diversified Electronics
TEL;TE Connectivity Ltd.;NYQ;Diversified Electronics
CTS;CTS Corporation;NYQ;Diversified Electronics
HUB-B;Hubbell Inc.;NYQ;Diversified Electronics
TCPI;TCP International Holdings Ltd.;NYQ;Diversified Electronics
AYI;Acuity Brands, Inc.;NYQ;Diversified Electronics
ROG;Rogers Corporation;NYQ;Diversified Electronics
DLB;Dolby Laboratories, Inc.;NYQ;Diversified Electronics
KYO;Kyocera Corp.;NYQ;Diversified Electronics
SAR;Saratoga Investment Corp.;NYQ;Diversified Investments
APO;Apollo Global Management, LLC;NYQ;Diversified Investments
NRT;North European Oil Royalty Trust;NYQ;Diversified Investments
MSB;Mesabi Trust;NYQ;Diversified Investments
ICE;Intercontinental Exchange, Inc.;NYQ;Diversified Investments
MTR;Mesa Royalty Trust;NYQ;Diversified Investments
DOM;Dominion Resources Black Warrior Trust;NYQ;Diversified Investments
MAIN;Main Street Capital Corporation;NYQ;Diversified Investments
SBR;Sabine Royalty Trust;NYQ;Diversified Investments
DRC;Dresser-Rand Group Inc.;NYQ;Diversified Machinery
AP;Ampco-Pittsburgh Corp.;NYQ;Diversified Machinery
ITW;Illinois Tool Works Inc.;NYQ;Diversified Machinery
KAI;Kadant Inc.;NYQ;Diversified Machinery
GLPW;Global Power Equipment Group Inc.;NYQ;Diversified Machinery
GNRC;Generac Holdings Inc.;NYQ;Diversified Machinery
MY;China Ming Yang Wind Power Group Limited;NYQ;Diversified Machinery
AZZ;AZZ incorporated;NYQ;Diversified Machinery
CFX;Colfax Corporation;NYQ;Diversified Machinery
ATU;Actuant Corporation;NYQ;Diversified Machinery
HON;Honeywell International Inc.;NYQ;Diversified Machinery
BWC;The Babcock & Wilcox Company;NYQ;Diversified Machinery
THR;Thermon Group Holdings, Inc.;NYQ;Diversified Machinery
BGG;Briggs & Stratton Corporation;NYQ;Diversified Machinery
XRM;Xerium Technologies Inc.;NYQ;Diversified Machinery
ROP;Roper Industries Inc.;NYQ;Diversified Machinery
IEX;IDEX Corporation;NYQ;Diversified Machinery
XYL;Xylem Inc.;NYQ;Diversified Machinery
PLL;Pall Corporation;NYQ;Diversified Machinery
DCI;Donaldson Company, Inc.;NYQ;Diversified Machinery
MMM;3M Company;NYQ;Diversified Machinery
ITT;ITT Corporation;NYQ;Diversified Machinery
CMI;Cummins Inc.;NYQ;Diversified Machinery
GE;General Electric Company;NYQ;Diversified Machinery
SPW;SPX Corporation;NYQ;Diversified Machinery
ABB;ABB Ltd.;NYQ;Diversified Machinery
CYD;China Yuchai International Limited;NYQ;Diversified Machinery
IR;Ingersoll-Rand Plc;NYQ;Diversified Machinery
AME;Ametek Inc.;NYQ;Diversified Machinery
LII;Lennox International, Inc.;NYQ;Diversified Machinery
JBT;John Bean Technologies Corporation;NYQ;Diversified Machinery
LXFR;Luxfer Holdings PLC;NYQ;Diversified Machinery
FLS;Flowserve Corp.;NYQ;Diversified Machinery
GGG;Graco Inc.;NYQ;Diversified Machinery
ROK;Rockwell Automation Inc.;NYQ;Diversified Machinery
ETN;Eaton Corporation plc;NYQ;Diversified Machinery
DHR;Danaher Corp.;NYQ;Diversified Machinery
CW;Curtiss-Wright Corporation;NYQ;Diversified Machinery
RXN;Rexnord Corporation;NYQ;Diversified Machinery
PPO;Polypore International Inc.;NYQ;Diversified Machinery
HI;Hillenbrand, Inc.;NYQ;Diversified Machinery
CR;Crane Co.;NYQ;Diversified Machinery
RBC;Regal Beloit Corporation;NYQ;Diversified Machinery
DOV;Dover Corporation;NYQ;Diversified Machinery
VVC;Vectren Corporation;NYQ;Diversified Utilities
AVA;Avista Corp.;NYQ;Diversified Utilities
MDU;MDU Resources Group Inc.;NYQ;Diversified Utilities
ALE;ALLETE, Inc.;NYQ;Diversified Utilities
CZZ;Cosan Ltd.;NYQ;Diversified Utilities
UGI;UGI Corporation;NYQ;Diversified Utilities
NWE;Northwestern Corporation;NYQ;Diversified Utilities
EXC;Exelon Corporation;NYQ;Diversified Utilities
BEP;Brookfield Renewable Energy Partners LP;NYQ;Diversified Utilities
BIP;Brookfield Infrastructure Partners L.P.;NYQ;Diversified Utilities
PEG;Public Service Enterprise Group Inc.;NYQ;Diversified Utilities
NEP;NextEra Energy Partners, LP;NYQ;Diversified Utilities
DUK;Duke Energy Corporation;NYQ;Diversified Utilities
WR;Westar Energy, Inc.;NYQ;Diversified Utilities
NRG;NRG Energy, Inc.;NYQ;Diversified Utilities
PNM;PNM Resources, Inc.;NYQ;Diversified Utilities
SRE;Sempra Energy;NYQ;Diversified Utilities
UTL;Unitil Corp.;NYQ;Diversified Utilities
TAC;TransAlta Corp.;NYQ;Diversified Utilities
NI;NiSource Inc.;NYQ;Diversified Utilities
NU;Northeast Utilities;NYQ;Diversified Utilities
JE;Just Energy Group Inc.;NYQ;Diversified Utilities
VRX;Valeant Pharmaceuticals International, Inc.;NYQ;Drug Delivery
JNJ;Johnson & Johnson;NYQ;Drug Manufacturers - Major
BMY;Bristol-Myers Squibb Company;NYQ;Drug Manufacturers - Major
MRK;Merck & Co. Inc.;NYQ;Drug Manufacturers - Major
GSK;GlaxoSmithKline plc;NYQ;Drug Manufacturers - Major
PFE;Pfizer Inc.;NYQ;Drug Manufacturers - Major
NVS;Novartis AG;NYQ;Drug Manufacturers - Major
ABBV;AbbVie Inc.;NYQ;Drug Manufacturers - Major
AZN;AstraZeneca PLC;NYQ;Drug Manufacturers - Major
SNY;Sanofi;NYQ;Drug Manufacturers - Major
LLY;Eli Lilly and Company;NYQ;Drug Manufacturers - Major
AGN;Allergan Inc.;NYQ;Drug Manufacturers - Other
TEVA;Teva Pharmaceutical Industries Limited;NYQ;Drug Manufacturers - Other
RDY;Dr. Reddy's Laboratories Ltd.;NYQ;Drug Manufacturers - Other
NVO;Novo Nordisk A/S;NYQ;Drug Manufacturers - Other
TARO;Taro Pharmaceutical Industries Ltd.;NYQ;Drug Manufacturers - Other
PRGO;Perrigo Company Public Limited Company;NYQ;Drug Related Products
USNA;USANA Health Sciences Inc.;NYQ;Drug Related Products
NPD;China Nepstar Chain Drugstore Ltd.;NYQ;Drug Stores
PMC;PharMerica Corporation;NYQ;Drug Stores
GNC;GNC Holdings Inc.;NYQ;Drug Stores
WAG;Walgreen Co.;NYQ;Drug Stores
RAD;Rite Aid Corporation;NYQ;Drug Stores
ABT;Abbott Laboratories;NYQ;Drugs - Generic
ACT;Actavis plc;NYQ;Drugs - Generic
MNK;Mallinckrodt public limited company;NYQ;Drugs - Generic
CTLT;Catalent, Inc.;NYQ;Drugs - Generic
DPLO;Diplomat Pharmacy, Inc.;NYQ;Drugs - Generic
LCI;Lannett Company, Inc.;NYQ;Drugs - Generic
ZTS;Zoetis Inc.;NYQ;Drugs - Generic
HSP;Hospira Inc.;NYQ;Drugs - Generic
MCK;McKesson Corporation;NYQ;Drugs Wholesale
ABC;AmerisourceBergen Corporation;NYQ;Drugs Wholesale
CAH;Cardinal Health, Inc.;NYQ;Drugs Wholesale
UTI;Universal Technical Institute, Inc.;NYQ;Education & Training Services
GPX;GP Strategies Corp.;NYQ;Education & Training Services
EDU;New Oriental Education & Technology Group Inc.;NYQ;Education & Training Services
XUE;Xueda Education Group;NYQ;Education & Training Services
LRN;K12, Inc.;NYQ;Education & Training Services
NORD;Nord Anglia Education, Inc.;NYQ;Education & Training Services
DL;China Distance Education Holdings Limited;NYQ;Education & Training Services
BPI;Bridgepoint Education, Inc.;NYQ;Education & Training Services
ESI;ITT Educational Services Inc.;NYQ;Education & Training Services
FC;Franklin Covey Co.;NYQ;Education & Training Services
DV;DeVry Education Group Inc.;NYQ;Education & Training Services
XRS;TAL Education Group;NYQ;Education & Training Services
EDE;The Empire District Electric Company;NYQ;Electric Utilities
CNL;Cleco Corporation;NYQ;Electric Utilities
HE;Hawaiian Electric Industries Inc.;NYQ;Electric Utilities
PCG;"PG&E; Corporation";NYQ;Electric Utilities
LNT;Alliant Energy Corporation;NYQ;Electric Utilities
CPN;Calpine Corp.;NYQ;Electric Utilities
WEC;Wisconsin Energy Corp.;NYQ;Electric Utilities
NYLD;NRG Yield, Inc.;NYQ;Electric Utilities
EIX;Edison International;NYQ;Electric Utilities
OGE;OGE Energy Corp.;NYQ;Electric Utilities
GXP;Great Plains Energy Incorporated;NYQ;Electric Utilities
BKH;Black Hills Corporation;NYQ;Electric Utilities
HNP;Huaneng Power International, Inc.;NYQ;Electric Utilities
SO;Southern Company;NYQ;Electric Utilities
POM;Pepco Holdings, Inc.;NYQ;Electric Utilities
CMS;CMS Energy Corp.;NYQ;Electric Utilities
NEE;NextEra Energy, Inc.;NYQ;Electric Utilities
TE;TECO Energy, Inc.;NYQ;Electric Utilities
AEE;Ameren Corporation;NYQ;Electric Utilities
AES;The AES Corporation;NYQ;Electric Utilities
PAM;Pampa Energia SA;NYQ;Electric Utilities
ITC;ITC Holdings Corp.;NYQ;Electric Utilities
DYN;Dynegy Inc.;NYQ;Electric Utilities
XEL;Xcel Energy Inc.;NYQ;Electric Utilities
KEP;Korea Electric Power Corp.;NYQ;Electric Utilities
ED;Consolidated Edison, Inc.;NYQ;Electric Utilities
AT;Atlantic Power Corporation;NYQ;Electric Utilities
DTE;DTE Energy Company;NYQ;Electric Utilities
EDN;Empresa Distribuidora y Comercializadora Norte S.A.;NYQ;Electric Utilities
EBR;"Centrais ElŽtricas Brasileiras S.A. - Eletrobras
";NYQ;Electric Utilities
ETR;Entergy Corporation;NYQ;Electric Utilities
PPL;PPL Corporation;NYQ;Electric Utilities
EE;El Paso Electric Co.;NYQ;Electric Utilities
SCG;SCANA Corp.;NYQ;Electric Utilities
PNW;Pinnacle West Capital Corporation;NYQ;Electric Utilities
D;Dominion Resources, Inc.;NYQ;Electric Utilities
ELP;Companhia Paranaense de Energia;NYQ;Electric Utilities
POR;Portland General Electric Company;NYQ;Electric Utilities
AEP;American Electric Power Co., Inc.;NYQ;Electric Utilities
ORA;Ormat Technologies Inc.;NYQ;Electric Utilities
EOC;Empresa Nacional de Electricidad S.A.;NYQ;Electric Utilities
FE;FirstEnergy Corp.;NYQ;Electric Utilities
PHG;Koninklijke Philips N.V;NYQ;Electronic Equipment
FN;Fabrinet;NYQ;Electronic Equipment
HAR;Harman International Industries, Incorporated;NYQ;Electronic Equipment
SNE;Sony Corporation;NYQ;Electronic Equipment
KODK;Eastman Kodak Co.;NYQ;Electronic Equipment
RSH;RadioShack Corp.;NYQ;Electronics Stores
BBY;Best Buy Co., Inc.;NYQ;Electronics Stores
GME;GameStop Corp.;NYQ;Electronics Stores
AVT;Avnet, Inc.;NYQ;Electronics Wholesale
WSO;Watsco Inc.;NYQ;Electronics Wholesale
ARW;Arrow Electronics, Inc.;NYQ;Electronics Wholesale
DIS;The Walt Disney Company;NYQ;Entertainment - Diversified
CBS;CBS Corporation;NYQ;Entertainment - Diversified
LYV;Live Nation Entertainment, Inc.;NYQ;Entertainment - Diversified
MCS;The Marcus Corporation;NYQ;Entertainment - Diversified
IMAX;IMAX Corporation;NYQ;Entertainment - Diversified
TWX;Time Warner Inc.;NYQ;Entertainment - Diversified
WWE;World Wrestling Entertainment Inc.;NYQ;Entertainment - Diversified
CAT;Caterpillar Inc.;NYQ;Farm & Construction Machinery
DE;Deere & Company;NYQ;Farm & Construction Machinery
LNN;Lindsay Corporation;NYQ;Farm & Construction Machinery
MTW;The Manitowoc Company, Inc.;NYQ;Farm & Construction Machinery
AGCO;AGCO Corporation;NYQ;Farm & Construction Machinery
TWI;Titan International Inc.;NYQ;Farm & Construction Machinery
ALG;Alamo Group, Inc.;NYQ;Farm & Construction Machinery
CNHI;CNH Industrial N.V.;NYQ;Farm & Construction Machinery
JOY;Joy Global, Inc.;NYQ;Farm & Construction Machinery
TEX;Terex Corporation;NYQ;Farm & Construction Machinery
ADM;Archer-Daniels-Midland Company;NYQ;Farm Products
BG;Bunge Limited;NYQ;Farm Products
FDP;Fresh Del Monte Produce Inc.;NYQ;Farm Products
IBA;Industrias Bachoco S.A.B. de C.V.;NYQ;Farm Products
GRO;Agria Corporation;NYQ;Farm Products
AGRO;Adecoagro S.A.;NYQ;Farm Products
CQB;Chiquita Brands International Inc.;NYQ;Farm Products
WWAV;The WhiteWave Foods Company;NYQ;Food - Major Diversified
POST;Post Holdings, Inc.;NYQ;Food - Major Diversified
PF;Pinnacle Foods Inc.;NYQ;Food - Major Diversified
ANFI;Amira Nature Foods Ltd.;NYQ;Food - Major Diversified
SYY;Sysco Corporation;NYQ;Food Wholesale
LYG;Lloyds Banking Group plc;NYQ;Foreign Money Center Banks
WBK;Westpac Banking Corporation;NYQ;Foreign Money Center Banks
HSBC;HSBC Holdings plc;NYQ;Foreign Money Center Banks
SAN;Banco Santander, S.A.;NYQ;Foreign Money Center Banks
UBS;UBS AG;NYQ;Foreign Money Center Banks
BLX;Banco Latinoamericano de Comercio Exterior, S.A;NYQ;Foreign Money Center Banks
CS;Credit Suisse Group AG;NYQ;Foreign Money Center Banks
BCS;Barclays PLC;NYQ;Foreign Money Center Banks
BCA;CorpBanca;NYQ;Foreign Regional Banks
WF;Woori Bank;NYQ;Foreign Regional Banks
BBVA;Banco Bilbao Vizcaya Argentaria, S.A.;NYQ;Foreign Regional Banks
BSBR;Banco Santander (Brasil) S.A.;NYQ;Foreign Regional Banks
BFR;"BBVA Banco FrancŽs SA
";NYQ;Foreign Regional Banks
BBDO;Banco Bradesco S.A.;NYQ;Foreign Regional Banks
DB;Deutsche Bank AG;NYQ;Foreign Regional Banks
CIB;Bancolombia S.A.;NYQ;Foreign Regional Banks
HDB;HDFC Bank Ltd.;NYQ;Foreign Regional Banks
IRE;The Governor and Company of the Bank of Ireland;NYQ;Foreign Regional Banks
FBP;First Bancorp;NYQ;Foreign Regional Banks
BCH;Banco de Chile;NYQ;Foreign Regional Banks
KB;KB Financial Group, Inc.;NYQ;Foreign Regional Banks
BSMX;Grupo Financiero Santander Mexico, S.A.B. de C.V.;NYQ;Foreign Regional Banks
SMFG;Sumitomo Mitsui Financial Group, Inc.;NYQ;Foreign Regional Banks
BBD;Banco Bradesco S.A.;NYQ;Foreign Regional Banks
ITUB;Itaœ Unibanco Holding S.A.;NYQ;Foreign Regional Banks
BMA;Banco Macro S.A.;NYQ;Foreign Regional Banks
SHG;Shinhan Financial Group Company Limited;NYQ;Foreign Regional Banks
MFG;Mizuho Financial Group, Inc.;NYQ;Foreign Regional Banks
ENI;Enersis S.A.;NYQ;Foreign Utilities
CPL;CPFL Energia S.A.;NYQ;Foreign Utilities
WBAI;500.com Limited;NYQ;Gaming Activities
KING;King Digital Entertainment plc;NYQ;Gaming Activities
DDE;Dover Downs Gaming & Entertainment Inc.;NYQ;Gaming Activities
APU;AmeriGas Partners LP;NYQ;Gas Utilities
SMLP;Summit Midstream Partners, LP;NYQ;Gas Utilities
UIL;UIL Holdings Corporation;NYQ;Gas Utilities
SXE;Southcross Energy Partners, L.P.;NYQ;Gas Utilities
ATO;Atmos Energy Corporation;NYQ;Gas Utilities
SWX;Southwest Gas Corporation;NYQ;Gas Utilities
STR;Questar Corporation;NYQ;Gas Utilities
WGL;WGL Holdings Inc.;NYQ;Gas Utilities
NKA;Niska Gas Storage Partners LLC;NYQ;Gas Utilities
CNP;CenterPoint Energy, Inc.;NYQ;Gas Utilities
LG;The Laclede Group, Inc.;NYQ;Gas Utilities
CPK;Chesapeake Utilities Corporation;NYQ;Gas Utilities
SPH;Suburban Propane Partners, L.P.;NYQ;Gas Utilities
NGG;National Grid plc;NYQ;Gas Utilities
TEG;Integrys Energy Group, Inc.;NYQ;Gas Utilities
SJI;South Jersey Industries, Inc.;NYQ;Gas Utilities
NWN;Northwest Natural Gas Company;NYQ;Gas Utilities
GAS;AGL Resources Inc.;NYQ;Gas Utilities
OKE;ONEOK Inc.;NYQ;Gas Utilities
PNY;Piedmont Natural Gas Co. Inc.;NYQ;Gas Utilities
TGS;Transportadora de Gas Del Sur S.A.;NYQ;Gas Utilities
NJR;New Jersey Resources Corp.;NYQ;Gas Utilities
MAS;Masco Corporation;NYQ;General Building Materials
HW;Headwaters Incorporated;NYQ;General Building Materials
TREX;Trex Co. Inc.;NYQ;General Building Materials
CBPX;Continental Building Products, Inc.;NYQ;General Building Materials
NCS;NCI Building Systems Inc.;NYQ;General Building Materials
PGEM;Ply Gem Holdings, Inc;NYQ;General Building Materials
ASPN;Aspen Aerogels, Inc.;NYQ;General Building Materials
DOOR;Masonite International Corporation;NYQ;General Building Materials
OC;Owens Corning;NYQ;General Building Materials
AWI;Armstrong World Industries, Inc.;NYQ;General Building Materials
GFF;Griffon Corporation;NYQ;General Building Materials
MLM;Martin Marietta Materials Inc.;NYQ;General Building Materials
USG;USG Corporation;NYQ;General Building Materials
VMC;Vulcan Materials Company;NYQ;General Building Materials
NX;Quanex Building Products Corporation;NYQ;General Building Materials
IBP;Installed Building Products, Inc.;NYQ;General Building Materials
FIX;Comfort Systems USA Inc.;NYQ;General Contractors
EME;EMCOR Group Inc.;NYQ;General Contractors
PIKE;Pike Corporation;NYQ;General Contractors
CBI;Chicago Bridge & Iron Company N.V.;NYQ;General Contractors
PWR;Quanta Services, Inc.;NYQ;General Contractors
SNOW;Intrawest Resorts Holdings, Inc.;NYQ;General Entertainment
SIX;Six Flags Entertainment Corporation;NYQ;General Entertainment
OWW;Orbitz Worldwide, Inc.;NYQ;General Entertainment
FUN;Cedar Fair, L.P.;NYQ;General Entertainment
CUK;Carnival plc;NYQ;General Entertainment
HMY;Harmony Gold Mining Company Limited;NYQ;Gold
AGI;Alamos Gold Inc.;NYQ;Gold
AU;AngloGold Ashanti Ltd.;NYQ;Gold
EGO;Eldorado Gold Corporation;NYQ;Gold
GFI;Gold Fields Ltd.;NYQ;Gold
SA;Seabridge Gold, Inc.;NYQ;Gold
NEM;Newmont Mining Corporation;NYQ;Gold
AUY;Yamana Gold, Inc.;NYQ;Gold
FNV;Franco-Nevada Corporation;NYQ;Gold
AUQ;AuRico Gold Inc.;NYQ;Gold
PPP;Primero Mining Corp.;NYQ;Gold
IAG;IAMGOLD Corp.;NYQ;Gold
SBGL;Sibanye Gold Limited;NYQ;Gold
DRD;DRDGOLD Ltd.;NYQ;Gold
ABX;Barrick Gold Corporation;NYQ;Gold
GG;Goldcorp Inc.;NYQ;Gold
KGC;Kinross Gold Corporation;NYQ;Gold
AEM;Agnico Eagle Mines Limited;NYQ;Gold
WMK;Weis Markets, Inc.;NYQ;Grocery Stores
SWY;Safeway Inc.;NYQ;Grocery Stores
SVU;SUPERVALU Inc.;NYQ;Grocery Stores
NGVC;Natural Grocers by Vitamin Cottage, Inc.;NYQ;Grocery Stores
SFS;Smart & Final Stores, Inc.;NYQ;Grocery Stores
CBD;Companhia Brasileira de Distribuicao;NYQ;Grocery Stores
DEG;"Etablissements Delhaize Frres et Cie ""Le Lion"" (Groupe Delhaize) SA";NYQ;Grocery Stores
KR;The Kroger Co.;NYQ;Grocery Stores
RNDY;Roundy's, Inc.;NYQ;Grocery Stores
HUM;Humana Inc.;NYQ;Health Care Plans
MOH;Molina Healthcare, Inc.;NYQ;Health Care Plans
HNT;Health Net, Inc.;NYQ;Health Care Plans
CVS;CVS Health Corporation;NYQ;Health Care Plans
ANTM;Anthem, Inc.;NYQ;Health Care Plans
WCG;WellCare Health Plans, Inc.;NYQ;Health Care Plans
CI;Cigna Corp.;NYQ;Health Care Plans
UNH;UnitedHealth Group Incorporated;NYQ;Health Care Plans
AET;Aetna Inc.;NYQ;Health Care Plans
CNC;Centene Corp.;NYQ;Health Care Plans
UAM;Universal American Corp;NYQ;Health Care Plans
VEEV;Veeva Systems Inc.;NYQ;Healthcare Information Services
IMPR;Imprivata, Inc.;NYQ;Healthcare Information Services
ICA;Empresas ICA, S.A.B. de C.V.;NYQ;Heavy Construction
MTZ;MasTec, Inc.;NYQ;Heavy Construction
DY;Dycom Industries Inc.;NYQ;Heavy Construction
ORN;Orion Marine Group, Inc;NYQ;Heavy Construction
TPC;Tutor Perini Corporation;NYQ;Heavy Construction
FLR;Fluor Corporation;NYQ;Heavy Construction
AGX;Argan, Inc.;NYQ;Heavy Construction
GVA;Granite Construction Incorporated;NYQ;Heavy Construction
RH;Restoration Hardware Holdings, Inc.;NYQ;Home Furnishing Stores
WSM;Williams-Sonoma Inc.;NYQ;Home Furnishing Stores
HVT;Haverty Furniture Companies Inc.;NYQ;Home Furnishing Stores
PIR;Pier 1 Imports, Inc.;NYQ;Home Furnishing Stores
MHK;Mohawk Industries Inc.;NYQ;Home Furnishings & Fixtures
FBHS;Fortune Brands Home & Security, Inc.;NYQ;Home Furnishings & Fixtures
NTZ;Natuzzi SpA;NYQ;Home Furnishings & Fixtures
LEG;Leggett & Platt, Incorporated;NYQ;Home Furnishings & Fixtures
LZB;La-Z-Boy Incorporated;NYQ;Home Furnishings & Fixtures
TPX;Tempur Sealy International Inc.;NYQ;Home Furnishings & Fixtures
NCFT;Norcraft Companies, Inc.;NYQ;Home Furnishings & Fixtures
ETH;Ethan Allen Interiors Inc.;NYQ;Home Furnishings & Fixtures
CHE;Chemed Corp.;NYQ;Home Health Care
HD;The Home Depot, Inc.;NYQ;Home Improvement Stores
LL;Lumber Liquidators Holdings, Inc.;NYQ;Home Improvement Stores
LOW;Lowe's Companies Inc.;NYQ;Home Improvement Stores
THC;Tenet Healthcare Corp.;NYQ;Hospitals
CCM;Concord Medical Services Holdings Limited;NYQ;Hospitals
ADPT;Adeptus Health Inc.;NYQ;Hospitals
HCA;HCA Holdings, Inc.;NYQ;Hospitals
SEM;Select Medical Holdings Corporation;NYQ;Hospitals
CYH;Community Health Systems, Inc.;NYQ;Hospitals
UHS;Universal Health Services Inc.;NYQ;Hospitals
CLX;The Clorox Company;NYQ;Housewares & Accessories
NWL;Newell Rubbermaid Inc.;NYQ;Housewares & Accessories
JAH;Jarden Corp.;NYQ;Housewares & Accessories
EGN;Energen Corp.;NYQ;Independent Oil & Gas
MPO;Midstates Petroleum Company, Inc.;NYQ;Independent Oil & Gas
